make,model,x_resolution,y_resolution,resolution_unit,software,datetime,_exif_ifd_pointer,compression,jpeg_interchange_format,jpeg_interchange_format_length,exposure_time,f_number,exposure_program,photographic_sensitivity,exif_version,datetime_original,datetime_digitized,shutter_speed_value,aperture_value,exposure_bias_value,subject_distance,metering_mode,focal_length,pixel_x_dimension,pixel_y_dimension,focal_plane_resolution_unit,exposure_mode,white_balance,spikelets_num,name
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:26:51,224,6,940,1921,0.00625,11.0,1,100,0220,2017:06:19 05:26:51,2017:06:19 05:26:51,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,9,8761_3
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 10:15:38,196,6,912,2016,0.00625,10.0,1,100,0220,2017:06:21 10:15:38,2017:06:21 10:15:38,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,13,8851
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:40:50,196,6,912,1688,0.008,9.0,1,100,0220,2018:04:23 10:40:50,2018:04:23 10:40:50,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_1110
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:14:34,196,6,912,1749,0.008,9.0,1,100,0220,2018:04:23 10:14:34,2018:04:23 10:14:34,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_1008
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:43:33,196,6,912,2180,0.00625,14.0,1,100,0220,2019:01:22 10:43:33,2019:01:22 10:43:33,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_9814
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:02:04,196,6,912,2169,0.00625,9.0,1,100,0220,2019:02:01 15:02:04,2019:02:01 15:02:04,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,20,6417_2_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:30:24,196,6,912,1950,0.00625,14.0,1,100,0220,2019:01:22 11:30:24,2019:01:22 11:30:24,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,31,IMG_0008
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:36:08,196,6,912,1896,0.008,9.0,1,100,0220,2018:04:19 11:36:08,2018:04:19 11:36:08,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,22,IMG_0463
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 09:44:00,196,6,912,1725,0.008,9.0,1,100,0220,2018:04:23 09:44:00,2018:04:23 09:44:00,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,23,IMG_0891
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:27:27,196,6,912,2261,0.00625,14.0,1,100,0220,2019:01:22 11:27:27,2019:01:22 11:27:27,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_9992
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:55:15,196,6,912,1787,0.008,9.0,1,100,0220,2018:04:20 10:55:15,2018:04:20 10:55:15,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,17,IMG_0797
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:12:35,196,6,912,2161,0.00625,14.0,1,100,0220,2019:01:22 11:12:35,2019:01:22 11:12:35,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,23,IMG_9934
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:57:55,196,6,912,2110,0.00625,14.0,1,100,0220,2019:01:22 10:57:55,2019:01:22 10:57:55,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,30,IMG_9863
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:14:14,196,6,912,2265,0.00625,14.0,1,100,0220,2019:01:23 09:14:14,2019:01:23 09:14:14,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_0108
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:45:52,196,6,912,1805,0.008,9.0,1,100,0220,2018:04:23 10:45:52,2018:04:23 10:45:52,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,17,IMG_1131
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:02:12,224,6,940,1865,0.00625,11.0,1,100,0220,2017:06:19 05:02:12,2017:06:19 05:02:12,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,18,8742_4
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:34:46,196,6,912,1909,0.008,9.0,1,100,0220,2018:04:19 11:34:46,2018:04:19 11:34:46,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,16,IMG_0458
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:09 14:40:41,196,6,912,2254,0.00625,13.0,1,200,0220,2017:10:09 14:40:41,2017:10:09 14:40:41,7.375,7.375,0.0,0.0,5,85.0,5184,3456,2,1,0,27,6449
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:44:09,196,6,912,2209,0.00625,14.0,1,100,0220,2019:01:22 10:44:09,2019:01:22 10:44:09,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_9817
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:29:40,196,6,912,2010,0.00625,14.0,1,100,0220,2019:01:23 09:29:40,2019:01:23 09:29:40,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,31,IMG_0192
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 09:39:41,196,6,912,2050,0.00625,10.0,1,100,0220,2017:06:21 09:39:41,2017:06:21 09:39:41,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,19,8746
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:20 10:13:47,196,6,912,2015,0.00625,10.0,1,200,0220,2017:06:20 10:13:47,2017:06:20 10:13:47,7.375,6.625,0.0,0.0,5,112.0,5184,3456,2,1,0,19,8797
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:46:35,196,6,912,1745,0.008,9.0,1,100,0220,2018:04:23 10:46:35,2018:04:23 10:46:35,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,18,IMG_1133
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:27:40,196,6,912,2228,0.00625,14.0,1,100,0220,2019:01:22 10:27:40,2019:01:22 10:27:40,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,25,IMG_9740
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:20 10:17:10,196,6,912,2023,0.00625,10.0,1,200,0220,2017:06:20 10:17:10,2017:06:20 10:17:10,7.375,6.625,0.0,0.0,5,112.0,5184,3456,2,1,0,12,8806
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:02:15,196,6,912,1761,0.008,9.0,1,100,0220,2018:04:23 10:02:15,2018:04:23 10:02:15,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,21,IMG_0961
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:09:50,196,6,912,1926,0.008,9.0,1,100,0220,2018:04:19 12:09:50,2018:04:19 12:09:50,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,17,IMG_0563
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:57:36,196,6,912,2193,0.00625,14.0,1,100,0220,2019:01:22 10:57:36,2019:01:22 10:57:36,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,32,IMG_9861
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:06:55,196,6,912,1882,0.008,9.0,1,100,0220,2018:04:19 12:06:55,2018:04:19 12:06:55,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,19,IMG_0554
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 10:02:23,196,6,912,1884,0.00625,13.0,1,200,0220,2017:10:10 10:02:23,2017:10:10 10:02:23,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,19,7259_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 09:38:43,196,6,912,1855,0.008,9.0,1,100,0220,2018:04:20 09:38:43,2018:04:20 09:38:43,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_0637
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:54:49,224,6,940,1966,0.00625,11.0,1,100,0220,2017:06:19 04:54:49,2017:06:19 04:54:49,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,12,8739_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:45:38,196,6,912,2006,0.00625,13.0,1,200,0220,2017:10:10 09:45:38,2017:10:10 09:45:38,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,8,6447_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:07:27,196,6,912,2392,0.00625,14.0,1,100,0220,2019:01:22 10:07:27,2019:01:22 10:07:27,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_9649
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:10:52,196,6,912,1901,0.008,9.0,1,100,0220,2018:04:19 10:10:52,2018:04:19 10:10:52,7.0,6.375,0.0,0.0,5,100.0,5184,3456,2,1,0,20,IMG_0310
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:50:46,196,6,912,1946,0.008,9.0,1,100,0220,2018:04:19 11:50:46,2018:04:19 11:50:46,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,22,IMG_0506
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:47:19,196,6,912,1770,0.008,9.0,1,100,0220,2018:04:23 10:47:19,2018:04:23 10:47:19,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,24,IMG_1137
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:48:31,196,6,912,2282,0.00625,14.0,1,100,0220,2019:01:22 10:48:31,2019:01:22 10:48:31,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,26,IMG_9835
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:35:38,196,6,912,1900,0.008,9.0,1,100,0220,2018:04:19 11:35:38,2018:04:19 11:35:38,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,22,IMG_0461
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:56:58,224,6,940,1861,0.00625,11.0,1,100,0220,2017:06:19 04:56:58,2017:06:19 04:56:58,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,21,8740_2
Canon,Canon EOS 600D,300.0,300.0,2,Adobe Photoshop CC (Windows),2017:06:21 10:17:20,276,6,1046,3772,0.00625,10.0,1,100,0220,2017:06:21 10:17:20,2017:06:21 10:17:20,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,20,8853
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:58:05,196,6,912,2181,0.00625,14.0,1,100,0220,2019:01:22 10:58:05,2019:01:22 10:58:05,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,30,IMG_9864
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:29:27,196,6,912,1766,0.008,9.0,1,100,0220,2018:04:23 10:29:27,2018:04:23 10:29:27,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,12,IMG_1068
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 09:44:42,196,6,912,1705,0.008,9.0,1,100,0220,2018:04:20 09:44:42,2018:04:20 09:44:42,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,23,IMG_0647
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:45:58,196,6,912,1997,0.00625,13.0,1,200,0220,2017:10:10 09:45:58,2017:10:10 09:45:58,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,9,6447_3
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:57:00,196,6,912,1783,0.008,9.0,1,100,0220,2018:04:23 10:57:00,2018:04:23 10:57:00,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,21,IMG_1176
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:01:14,196,6,912,2254,0.00625,9.0,1,100,0220,2019:02:01 15:01:14,2019:02:01 15:01:14,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,11,6416_3_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:09 14:45:34,196,6,912,2162,0.00625,13.0,1,200,0220,2017:10:09 14:45:34,2017:10:09 14:45:34,7.375,7.375,0.0,0.0,5,85.0,5184,3456,2,1,0,11,7255
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:27:18,196,6,912,1743,0.008,9.0,1,100,0220,2018:04:23 10:27:18,2018:04:23 10:27:18,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,19,IMG_1058
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:38:08,196,6,912,1990,0.008,9.0,1,100,0220,2018:04:19 11:38:08,2018:04:19 11:38:08,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,16,IMG_0468
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:35:37,196,6,912,2185,0.00625,14.0,1,100,0220,2019:01:23 09:35:37,2019:01:23 09:35:37,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,19,IMG_0223
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:50:08,196,6,912,1933,0.008,9.0,1,100,0220,2018:04:19 11:50:08,2018:04:19 11:50:08,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,22,IMG_0505
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 09:57:18,196,6,912,2214,0.00625,14.0,1,100,0220,2019:01:22 09:57:18,2019:01:22 09:57:18,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,30,IMG_9606
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:53:36,224,6,940,1865,0.00625,11.0,1,100,0220,2017:06:19 04:53:36,2017:06:19 04:53:36,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,11,8738_3
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:26:10,196,6,912,1906,0.008,9.0,1,100,0220,2018:04:19 12:26:10,2018:04:19 12:26:10,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,21,IMG_0572
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:51:42,196,6,912,1783,0.008,9.0,1,100,0220,2018:04:23 10:51:42,2018:04:23 10:51:42,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,25,IMG_1155
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 10:11:56,196,6,912,2058,0.00625,10.0,1,100,0220,2017:06:21 10:11:56,2017:06:21 10:11:56,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,14,8843
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:17:00,196,6,912,1982,0.00625,14.0,1,100,0220,2019:01:22 11:17:00,2019:01:22 11:17:00,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,29,IMG_9954
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:31:43,224,6,940,1911,0.00625,11.0,1,100,0220,2017:06:19 05:31:43,2017:06:19 05:31:43,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,9,8765_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 09:54:21,196,6,912,1767,0.008,9.0,1,100,0220,2018:04:20 09:54:21,2018:04:20 09:54:21,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,19,IMG_0671
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:46:19,224,6,940,1839,0.00625,11.0,1,100,0220,2017:06:19 04:46:19,2017:06:19 04:46:19,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,21,8733_4
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 09:59:31,196,6,912,1829,0.008,9.0,1,100,0220,2018:04:23 09:59:31,2018:04:23 09:59:31,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,18,IMG_0949
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:20 10:16:35,196,6,912,1994,0.00625,10.0,1,200,0220,2017:06:20 10:16:35,2017:06:20 10:16:35,7.375,6.625,0.0,0.0,5,112.0,5184,3456,2,1,0,11,8803
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:10:12,196,6,912,1913,0.008,9.0,1,100,0220,2018:04:19 10:10:12,2018:04:19 10:10:12,7.0,6.375,0.0,0.0,5,100.0,5184,3456,2,1,0,18,IMG_0308
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:09 14:38:36,196,6,912,2137,0.00625,13.0,1,200,0220,2017:10:09 14:38:36,2017:10:09 14:38:36,7.375,7.375,0.0,0.0,5,75.0,5184,3456,2,1,0,22,6446
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:52:51,196,6,912,2276,0.00625,14.0,1,100,0220,2019:01:22 10:52:51,2019:01:22 10:52:51,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,26,IMG_9839
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:35:12,224,6,940,1856,0.00625,11.0,1,100,0220,2017:06:19 04:35:12,2017:06:19 04:35:12,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,10,8728_4
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:36:58,196,6,912,2169,0.00625,14.0,1,100,0220,2019:01:22 11:36:58,2019:01:22 11:36:58,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,29,IMG_0043
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:37:14,224,6,940,1973,0.00625,11.0,1,100,0220,2017:06:19 04:37:14,2017:06:19 04:37:14,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,12,8728_6
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:46:21,196,6,912,1884,0.008,9.0,1,100,0220,2018:04:19 10:46:21,2018:04:19 10:46:21,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,17,IMG_0407
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:01:27,196,6,912,1669,0.008,9.0,1,100,0220,2018:04:23 10:01:27,2018:04:23 10:01:27,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,12,IMG_0957
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:17:14,196,6,912,2091,0.00625,14.0,1,100,0220,2019:01:22 11:17:14,2019:01:22 11:17:14,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,29,IMG_9955
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:52:25,196,6,912,1882,0.00625,13.0,1,200,0220,2017:10:10 09:52:25,2017:10:10 09:52:25,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,8,7252_3
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:34:17,196,6,912,2333,0.00625,14.0,1,100,0220,2019:01:23 09:34:17,2019:01:23 09:34:17,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_0216
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:24:07,196,6,912,1655,0.008,9.0,1,100,0220,2018:04:23 10:24:07,2018:04:23 10:24:07,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,19,IMG_1046
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:39:05,196,6,912,2063,0.00625,13.0,1,200,0220,2017:10:10 09:39:05,2017:10:10 09:39:05,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,25,6444_1
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:59:32,224,6,940,1876,0.00625,11.0,1,100,0220,2017:06:19 04:59:32,2017:06:19 04:59:32,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,16,8741_2
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:23:41,196,6,912,1780,0.008,9.0,1,100,0220,2018:04:23 10:23:41,2018:04:23 10:23:41,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,16,IMG_1044
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 09:29:00,196,6,912,2096,0.00625,10.0,1,100,0220,2017:06:21 09:29:00,2017:06:21 09:29:00,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,12,8732
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 10:00:35,196,6,912,1919,0.00625,13.0,1,200,0220,2017:10:10 10:00:35,2017:10:10 10:00:35,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,11,7258_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:07:07,196,6,912,2189,0.00625,9.0,1,100,0220,2019:02:01 15:07:07,2019:02:01 15:07:07,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,10,6673_3_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 09:53:49,196,6,912,1730,0.008,9.0,1,100,0220,2018:04:20 09:53:49,2018:04:20 09:53:49,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,19,IMG_0669
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 10:16:07,196,6,912,2051,0.00625,10.0,1,100,0220,2017:06:21 10:16:07,2017:06:21 10:16:07,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,18,8849
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:28:54,196,6,912,1864,0.008,9.0,1,100,0220,2018:04:19 11:28:54,2018:04:19 11:28:54,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,18,IMG_0441
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 10:02:20,196,6,912,2047,0.00625,10.0,1,100,0220,2017:06:21 10:02:20,2017:06:21 10:02:20,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,13,8826
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:40:56,224,6,940,1941,0.00625,11.0,1,100,0220,2017:06:19 04:40:56,2017:06:19 04:40:56,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,10,8731_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:20 10:23:12,196,6,912,2096,0.00625,10.0,1,200,0220,2017:06:20 10:23:12,2017:06:20 10:23:12,7.375,6.625,0.0,0.0,5,112.0,5184,3456,2,1,0,27,8788
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:13:06,196,6,912,2206,0.00625,14.0,1,100,0220,2019:01:22 10:13:06,2019:01:22 10:13:06,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_9677
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:30:35,196,6,912,1782,0.008,9.0,1,100,0220,2018:04:23 10:30:35,2018:04:23 10:30:35,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,22,IMG_1071
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:35:07,196,6,912,1715,0.008,9.0,1,100,0220,2018:04:20 10:35:07,2018:04:20 10:35:07,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,9,IMG_0750
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:22:20,196,6,912,1990,0.00625,14.0,1,100,0220,2019:01:22 11:22:20,2019:01:22 11:22:20,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,26,IMG_9967
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:48:53,196,6,912,1915,0.00625,13.0,1,200,0220,2017:10:10 09:48:53,2017:10:10 09:48:53,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,27,6449_3
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 14:58:11,196,6,912,2299,0.00625,9.0,1,100,0220,2019:02:01 14:58:11,2019:02:01 14:58:11,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,22,6838_4_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:51:08,196,6,912,1708,0.008,9.0,1,100,0220,2018:04:20 10:51:08,2018:04:20 10:51:08,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_0785
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 09:42:59,196,6,912,1788,0.008,9.0,1,100,0220,2018:04:23 09:42:59,2018:04:23 09:42:59,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,24,IMG_0887
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 09:55:37,196,6,912,2270,0.00625,14.0,1,100,0220,2019:01:22 09:55:37,2019:01:22 09:55:37,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,30,IMG_9600
